Commune;Nbre de cas;Nombre de cas minimum;Arrondissement;date;NIS5;Limite Communale;PROVINCE;REGION;geo_point_2d
Anh̩e;3154;3154;Arrondissement de Dinant;2023-05-04;91005;"{""coordinates"": [[[[4.75668203, 50.343511386], [4.757161376, 50.343233779], [4.75796859, 50.342968773], [4.758368223, 50.343022746], [4.75848612, 50.343271497], [4.759092659, 50.343216617], [4.760078235, 50.343248813], [4.7614608, 50.343516402], [4.763501046, 50.343599462], [4.764662605, 50.343671974], [4.76685182, 50.343675345], [4.767923463, 50.343609963], [4.769306123, 50.343430173], [4.770784028, 50.343430631], [4.771021749, 50.343118425], [4.771764157, 50.342915054], [4.772332649, 50.342915999], [4.772953207, 50.343037858], [4.774460553, 50.343143526], [4.77542121, 50.343326505], [4.775930471, 50.343642568], [4.776280428, 50.343673156], [4.776885975, 50.343421155], [4.777616336, 50.343540221], [4.778581187, 50.343578275], [4.779546879, 50.343738375], [4.779831285, 50.34368483], [4.780046334, 50.343962058], [4.781695135, 50.343664726], [4.781788013, 50.343427349], [4.782826995, 50.343381], [4.783529369, 50.343690382], [4.784017885, 50.343711341], [4.785152634, 50.343478639], [4.785346936, 50.343328079], [4.785394842, 50.342980046], [4.786059935, 50.343118304], [4.786545327, 50.342772014], [4.786875996, 50.343004112], [4.788301241, 50.342966575], [4.788619118, 50.343091106], [4.789234542, 50.343151483], [4.789717856, 50.343026627], [4.792312457, 50.34281524], [4.793418741, 50.342752442], [4.793019679, 50.343237542], [4.792909689, 50.343559477], [4.792646281, 50.343843316], [4.791472684, 50.344562306], [4.791385107, 50.344947963], [4.791877335, 50.345469133], [4.791901396, 50.345835808], [4.79176219, 50.34621567], [4.790974627, 50.347286269], [4.790751746, 50.347897581], [4.79037953, 50.34924811], [4.790166632, 50.350164265], [4.789939086, 50.350779935], [4.789266843, 50.35209142], [4.78883093, 50.35352981], [4.788494237, 50.354268719], [4.7886073, 50.354546776], [4.788650781, 50.355158561], [4.78886301, 50.355345571], [4.790544685, 50.356463971], [4.795016488, 50.355924962], [4.803212441, 50.354914827], [4.807170833, 50.353419517], [4.807974147, 50.354116094], [4.80806012, 50.354572918], [4.80836999, 50.354761332], [4.809512883, 50.35505114], [4.816356565, 50.353310585], [4.816645518, 50.353504382], [4.818058692, 50.355064942], [4.8227073, 50.356683798], [4.81982568, 50.358480939], [4.822298922, 50.360005532], [4.827076321, 50.35949079], [4.8303125, 50.360613644], [4.832255569, 50.361253474], [4.837543371, 50.36042234], [4.841605725, 50.359743761], [4.843732853, 50.359354682], [4.843620518, 50.359202849], [4.844897739, 50.358519468], [4.84570687, 50.358226466], [4.846669749, 50.357999027], [4.846654463, 50.357363355], [4.846492505, 50.356785543], [4.846160686, 50.35625524], [4.845898358, 50.355478435], [4.847252103, 50.355279846], [4.847754436, 50.354922925], [4.846882663, 50.354265611], [4.850242414, 50.351677101], [4.851432313, 50.352479708], [4.852175932, 50.352838739], [4.853371475, 50.353310571], [4.854921965, 50.353705865], [4.855224897, 50.35387862], [4.856338115, 50.353867641], [4.861577964, 50.354131139], [4.861309861, 50.352295935], [4.861592669, 50.352028632], [4.861415153, 50.351828027], [4.861972903, 50.351593319], [4.861996634, 50.351032476], [4.858168105, 50.351072583], [4.856865609, 50.350988416], [4.855877188, 50.350779547], [4.855047104, 50.350505745], [4.854498506, 50.350184685], [4.854082883, 50.349763772], [4.853838831, 50.349305056], [4.853772858, 50.348849618], [4.853947903, 50.347549546], [4.854235296, 50.346679694], [4.854594033, 50.346144879], [4.856784086, 50.344069904], [4.860638874, 50.340597553], [4.861524682, 50.339640885], [4.862070506, 50.339280331], [4.862799782, 50.338970871], [4.863461061, 50.338761122], [4.867627301, 50.337724644], [4.868800007, 50.337691068], [4.869697317, 50.33755512], [4.870606392, 50.337246473], [4.871397113, 50.336894261], [4.872140939, 50.336150733], [4.872633318, 50.335373708], [4.872862931, 50.334683283], [4.87290191, 50.333767723], [4.87250964, 50.331065139], [4.872230046, 50.330289014], [4.871886609, 50.328422032], [4.872063744, 50.326951287], [4.87227966, 50.326310275], [4.872801148, 50.325591739], [4.874059002, 50.324591994], [4.874969704, 50.323571572], [4.875234103, 50.323139282], [4.876534485, 50.319658296], [4.876693812, 50.318795206], [4.877431111, 50.315739517], [4.877656931, 50.31531277], [4.878066904, 50.314776339], [4.878767631, 50.314011858], [4.880018963, 50.312967167], [4.880941217, 50.312246709], [4.883911027, 50.310452405], [4.886444979, 50.309135478], [4.889175056, 50.307599857], [4.890614995, 50.30664136], [4.891403195, 50.30616318], [4.892439056, 50.305627427], [4.893706738, 50.30508485], [4.894622543, 50.304523359], [4.895078492, 50.30410619], [4.895782633, 50.303258854], [4.896641318, 50.302048385], [4.89686526, 50.300878937], [4.896734244, 50.299977049], [4.896505654, 50.29914951], [4.896096323, 50.298097483], [4.895714726, 50.297328625], [4.895591946, 50.29691346], [4.895517313, 50.29624597], [4.895707218, 50.29523509], [4.895799983, 50.294373809], [4.895627502, 50.294032356], [4.893835354, 50.294101566], [4.893810298, 50.293428306], [4.8829981, 50.29221176], [4.885355242, 50.290541145], [4.885574599, 50.29018698], [4.883229327, 50.289614701], [4.883375793, 50.289140924], [4.882867176, 50.289128743], [4.882039344, 50.289005349], [4.881392835, 50.288812594], [4.88117213, 50.28861012], [4.881496078, 50.288411417], [4.882282904, 50.288228225], [4.883896744, 50.287714347], [4.884337563, 50.287625765], [4.88508483, 50.287192106], [4.883899951, 50.286631274], [4.883935056, 50.285941457], [4.876773736, 50.283622647], [4.866192, 50.281831323], [4.864989968, 50.282781321], [4.864364354, 50.282556946], [4.861025551, 50.284630785], [4.860360901, 50.285272814], [4.86199017, 50.286258071], [4.862475888, 50.287536719], [4.858371986, 50.290261703], [4.85964737, 50.290888562], [4.859980172, 50.291244965], [4.860114664, 50.292374231], [4.860468678, 50.292953638], [4.860879604, 50.293311561], [4.859203277, 50.29359525], [4.857411495, 50.294491255], [4.858318944, 50.295314992], [4.858919828, 50.295271067], [4.85922013, 50.295469338], [4.858661035, 50.296014106], [4.858883324, 50.296933059], [4.8587905, 50.29728776], [4.85837609, 50.297166708], [4.857274686, 50.297086151], [4.857160704, 50.297574231], [4.856976491, 50.297833627], [4.855888739, 50.297682645], [4.855238573, 50.297714862], [4.85468758, 50.297626803], [4.854167566, 50.297683091], [4.853572733, 50.297845321], [4.852976043, 50.297643994], [4.853146087, 50.297221024], [4.852565984, 50.297052234], [4.85170815, 50.29650656], [4.851295723, 50.296340097], [4.847418926, 50.297810701], [4.846740458, 50.29679136], [4.84225812, 50.294964417], [4.838827913, 50.299737331], [4.837793664, 50.296557526], [4.837277678, 50.294778285], [4.836893726, 50.295073558], [4.83483065, 50.293885032], [4.832595546, 50.292907979], [4.830858475, 50.292713453], [4.83008345, 50.292795042], [4.830314232, 50.292403852], [4.831639964, 50.291940324], [4.832253784, 50.291877911], [4.83304522, 50.292080557], [4.833679355, 50.292129917], [4.834411906, 50.292084558], [4.835275892, 50.291661096], [4.835345369, 50.291175334], [4.835604193, 50.290450424], [4.835057864, 50.290168509], [4.83441416, 50.289929903], [4.834587783, 50.28906612], [4.833399786, 50.288487636], [4.834443763, 50.287893239], [4.833345756, 50.287314206], [4.833911967, 50.286511406], [4.833980025, 50.285815275], [4.8328296, 50.28530614], [4.832355396, 50.28498979], [4.831725525, 50.284763629], [4.83123085, 50.284811134], [4.830102425, 50.285081871], [4.828786872, 50.284814076], [4.828217113, 50.284803666], [4.827125525, 50.284938032], [4.826390834, 50.284883431], [4.82549396, 50.284921696], [4.824878452, 50.285144602], [4.824234285, 50.285505494], [4.82388273, 50.286142927], [4.823258664, 50.286440455], [4.823137824, 50.286759301], [4.823595228, 50.287478345], [4.823651333, 50.287961708], [4.82357373, 50.288303839], [4.823160178, 50.288594752], [4.822063928, 50.288693125], [4.821202062, 50.28868084], [4.820905507, 50.288817529], [4.82070442, 50.289148469], [4.820534318, 50.289909513], [4.820517659, 50.290445114], [4.820333412, 50.291163696], [4.820031472, 50.291759292], [4.819908628, 50.292264863], [4.819484115, 50.292220639], [4.818950183, 50.292021522], [4.818531347, 50.291971959], [4.817126912, 50.292319324], [4.816463065, 50.292813023], [4.816698483, 50.293404893], [4.817014616, 50.293641822], [4.816941923, 50.29387594], [4.816459946, 50.294155185], [4.815311898, 50.294021844], [4.814850694, 50.294226225], [4.814704558, 50.294656898], [4.81463655, 50.295313004], [4.815411185, 50.295562677], [4.815628353, 50.29576327], [4.815581768, 50.296022198], [4.814465119, 50.296741588], [4.814253966, 50.297043758], [4.814404925, 50.297486024], [4.814358336, 50.29786719], [4.814598322, 50.298090209], [4.815138031, 50.298188033], [4.815724354, 50.29866189], [4.816213012, 50.298830307], [4.816864942, 50.298769706], [4.817096089, 50.299048318], [4.81815059, 50.299070267], [4.818565462, 50.298840784], [4.81905892, 50.298903584], [4.819586898, 50.29924379], [4.819836439, 50.299740058], [4.819542059, 50.300006287], [4.820161583, 50.30055931], [4.819749936, 50.3007326], [4.820099672, 50.301333722], [4.820277972, 50.301457203], [4.820929626, 50.301447396], [4.821252835, 50.301675265], [4.813349494, 50.302105225], [4.809764386, 50.30249905], [4.804527444, 50.303098846], [4.804204515, 50.303112616], [4.803707714, 50.303650452], [4.803556727, 50.304295517], [4.803266702, 50.30485322], [4.802754509, 50.3054973], [4.802252974, 50.306949858], [4.80195184, 50.308151673], [4.802620387, 50.308995252], [4.803011491, 50.309270751], [4.803101974, 50.310607019], [4.802980045, 50.311060758], [4.799423793, 50.310289644], [4.796722442, 50.31018578], [4.796643196, 50.309641369], [4.79730102, 50.307759345], [4.797430059, 50.307052964], [4.797475128, 50.306154176], [4.796380922, 50.30579335], [4.796761067, 50.304117531], [4.795165933, 50.303976765], [4.795265908, 50.30359816], [4.793248321, 50.302690743], [4.794168546, 50.301738019], [4.793107012, 50.301167124], [4.792184517, 50.300856332], [4.791575388, 50.300942412], [4.790713404, 50.300920814], [4.790530747, 50.300431833], [4.791375648, 50.300202384], [4.791653754, 50.300264123], [4.793427574, 50.299819777], [4.793537905, 50.299632583], [4.794065158, 50.299497782], [4.794928591, 50.298997937], [4.795723431, 50.298660777], [4.795577179, 50.298272407], [4.795385616, 50.298175954], [4.79501688, 50.297112334], [4.793861573, 50.297427112], [4.792899947, 50.296608074], [4.792229893, 50.296233314], [4.791975955, 50.296205976], [4.791208324, 50.295639029], [4.790960747, 50.295241842], [4.79089746, 50.294628588], [4.791083657, 50.294270766], [4.790603188, 50.29381062], [4.790121705, 50.292821759], [4.78937207, 50.292364746], [4.789382702, 50.29198823], [4.788997225, 50.291698809], [4.78811717, 50.291241426], [4.786919183, 50.289763783], [4.783990915, 50.288070289], [4.778949331, 50.287126219], [4.779269383, 50.288073951], [4.779315922, 50.288970239], [4.778139367, 50.289468328], [4.779816304, 50.290479821], [4.779856518, 50.291691382], [4.778903114, 50.29209869], [4.778342198, 50.291491166], [4.778007141, 50.291360662], [4.777559378, 50.291345087], [4.77731639, 50.291571469], [4.777439848, 50.292228426], [4.776358632, 50.292660072], [4.773793605, 50.292994698], [4.772357463, 50.293224151], [4.769712258, 50.293588579], [4.768796349, 50.293776343], [4.768289238, 50.293773332], [4.767439005, 50.293627468], [4.76639253, 50.293883553], [4.766303015, 50.293715786], [4.765172141, 50.293499054], [4.764578794, 50.293212652], [4.761991783, 50.292914119], [4.762194435, 50.292206652], [4.760508685, 50.291790623], [4.760119181, 50.291439919], [4.761654485, 50.286507516], [4.762621008, 50.283069757], [4.75754161, 50.282369365], [4.754550245, 50.281901911], [4.748275659, 50.281062357], [4.744186844, 50.280470865], [4.743005756, 50.280285816], [4.742341541, 50.281661898], [4.741512629, 50.283194285], [4.741105061, 50.28386825], [4.738829565, 50.287506263], [4.738747671, 50.287468441], [4.737098389, 50.287545522], [4.73612201, 50.287843526], [4.735878334, 50.288008009], [4.734539148, 50.288414524], [4.734218749, 50.2887299], [4.734021432, 50.28918969], [4.734036773, 50.290747483], [4.733763603, 50.291442084], [4.733060934, 50.292151707], [4.732194835, 50.293536619], [4.732090791, 50.293836066], [4.735294441, 50.294738536], [4.734782023, 50.295576198], [4.735213032, 50.29567759], [4.735154549, 50.296210394], [4.735246418, 50.296824116], [4.735658172, 50.296840696], [4.735678946, 50.297062391], [4.734643295, 50.297261578], [4.734700004, 50.297602609], [4.735037086, 50.297843553], [4.735861541, 50.298649819], [4.736510609, 50.299114804], [4.736717656, 50.299399182], [4.737326641, 50.299681003], [4.737763921, 50.299799606], [4.737460523, 50.300160058], [4.737072878, 50.30038539], [4.738296704, 50.301176302], [4.737887902, 50.301423643], [4.736839088, 50.301345179], [4.735890666, 50.300810335], [4.734510606, 50.300328142], [4.734222521, 50.300674692], [4.733807086, 50.300787349], [4.734060762, 50.300989136], [4.73487759, 50.301109544], [4.734871364, 50.301317992], [4.735222662, 50.301616854], [4.736661493, 50.302098391], [4.736736725, 50.301927313], [4.737466574, 50.302101268], [4.73809466, 50.302029785], [4.738235744, 50.302818008], [4.738053753, 50.304884384], [4.737896501, 50.305458106], [4.737793498, 50.306448491], [4.737532974, 50.306501376], [4.736633069, 50.306196898], [4.735714463, 50.305978647], [4.733928017, 50.305830195], [4.732138996, 50.305800707], [4.731898523, 50.305825357], [4.729319499, 50.306439574], [4.728898003, 50.307325975], [4.728497169, 50.306958574], [4.728233069, 50.307086908], [4.727984917, 50.308231963], [4.72857796, 50.308338451], [4.728442762, 50.309067508], [4.72839251, 50.309818136], [4.728190124, 50.310604177], [4.727770332, 50.311600782], [4.727386959, 50.313054682], [4.726736939, 50.314174612], [4.726433714, 50.315000719], [4.729262961, 50.315530632], [4.730014538, 50.316256881], [4.73045679, 50.316836935], [4.73060772, 50.317477732], [4.731767467, 50.318418266], [4.732583914, 50.319325939], [4.73401681, 50.321869842], [4.735350775, 50.32376662], [4.736645929, 50.32625689], [4.736749725, 50.326234668], [4.737692159, 50.327713276], [4.736943608, 50.32989188], [4.736943113, 50.330898656], [4.739780753, 50.332129385], [4.74387228, 50.333942137], [4.744093969, 50.334073229], [4.748403754, 50.336020006], [4.751380306, 50.338390746], [4.753539922, 50.340133], [4.755904011, 50.342628575], [4.75668203, 50.343511386]]]], ""type"": ""MultiPolygon""}";Namur;Wallonia;50.31877362753651, 4.809991405239246
